
CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

															


#----DESERT WIND															
BLISTERING FLOURISH	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	SOURCEPAGE:p.52	SPELLKNOWN:CLASS|Swordsage=1|BLISTERING FLOURISH	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|30 ft.	ASPECT:Target Area|30-ft.-radius burst centered on you	ASPECT:Duration|1 minute	ASPECT:Save Info|Fortitude negates	DESC:Your weapon bursts into flames as you twirl it over your head. With a flourish, you cause the fire to explode with a blinding flash. When you use this strike, you generate a burst of brilliant light. Any creature other than you caught in this maneuver's area must make a Fortitude save (DC 11 + your Wis modifier) or be dazzled for 1 minute. This maneuver is a supernatural ability.				
GIRALLON WINDMILL FLESH RIP	KEY:Warblade Maneuver ~ GIRALLON WINDMILL FLESH RIP	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Boost	SOURCEPAGE:p.87	SPELLKNOWN:CLASS|Warblade=8|GIRALLON WINDMILL FLESH RIP	PREVARGTEQ:WarbladeInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Melee attack	ASPECT:Target Area|One or more creatures	ASPECT:Duration|End of turn	DESC:Windmilling your arms in a furious blur, you strike your perplexed enemy from two directions at once, rending his flesh with each strike. Each of your attacks is precisely timed to maximize the carnage it inflicts. You must be wielding two or more weapons to initiate this maneuver. As you hack into your opponent, you use your weapons together to murderous effect. With a cruel twist of your blade, you widen the wounds you cause with each successive strike. You must initiate this maneuver before making any attacks in the current round. If you strike an opponent multiple times during your turn, you also deal rend damage. This damage is based on the number of times you strike your opponent during your turn (see the table below). Determine the rend damage dealt immediately after you make your last attack for your turn. If you attack multiple opponents during your turn, you gain this extra damage against each of them. A creature takes rend damage based on the number of attacks that hit it, not the number of successful attacks you make. For example, if you hit a fire giant three times and an evil cleric twice during your turn, the fire giant takes rend damage for three attacks and the cleric takes rend damage for two attacks. Successful Rend Attacks Damage 2 8d6 3 10d6 4 12d6 5 14d6 6 16d6 7 18d6 8+ 20d6			
HAMSTRING ATTACK	KEY:Warblade Maneuver ~ HAMSTRING ATTACK	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=7|HAMSTRING ATTACK	PREVARGTEQ:WarbladeInitiatorManeuverLVL,7	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Fortitude half	ASPECT:Duration|1 minute	DESC:You slice into your opponent's legs, leaving him hobbled and stumbling about. As part of this maneuver, you make a single melee attack. If this attack hits, it deals damage as normal. In addition, the target takes 1d8 points of Dexterity damage and a -10-foot penalty to speed for 1 minute. A successful Fortitude save (DC 17 + your Str modifier) halves both the Dexterity damage and the speed penalty.		
HUNTER'S SENSE	KEY:Warblade Maneuver ~ HUNTER'S SENSE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw.Stance	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=1|HUNTER'S SENSE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,1	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You sniff at the air like a hunting animal. After you focus your mind, an array of scents that normally eludes your awareness become clear to you. Your mastery of the Tiger Claw discipline allows you to become attuned to the feral side of your personality. On a fundamental level, you begin to think more like a wild beast and less like a civilized creature. Your enemies are prey to be hunted down and slain. Your allies are packmates. This shift in view spreads to your physical senses. As long as you are in this stance, you gain the scent special ability (MM 314).			
LEAPING DRAGON STANCE	KEY:Warblade Maneuver ~ LEAPING DRAGON STANCE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw.Stance	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=3|LEAPING DRAGON STANCE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:Even when you are trapped in tight quarters and seemingly unable to move, a leap can send you flying gracefully through the air. The Tiger Claw discipline teaches you to assume a stance that allows you to sail through the air when jumping. You spring from the ground with an unmatched burst of speed and strength. While you are in this stance, you gain a +10-foot enhancement bonus on Jump checks. In addition, any jumps you make while in this stance are considered running jumps.			
POUNCING CHARGE	KEY:Warblade Maneuver ~ POUNCING CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=5|POUNCING CHARGE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Personal	ASPECT:Target Area|You	DESC:With the roar of a wild beast, you throw yourself into the fray. Your weapons are little more than a blur as you hack at your foe with feral speed. With a ferocious howl, you throw yourself into combat. You move with such speed and ferocity that when you reach your enemy, you unleash a blistering flurry of slashes, cuts, and hacks. As part of initiating this maneuver, you make a charge attack. Instead of making a single attack at the end of your charge, you can make a full attack. The bonus on your attack roll for making a charge attack applies to all your attack rolls.				
PREY ON THE WEAK	KEY:Warblade Maneuver ~ PREY ON THE WEAK	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw.Stance	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=7|PREY ON THE WEAK	PREVARGTEQ:WarbladeInitiatorManeuverLVL,7	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You scythe through weaker foes like a mighty predator turned loose among a herd of prey. With each foe you strike, your bloodlust and battle fury rises ever higher. After a brief moment of explosive rage, the foes around you are left bloodied, torn, and moaning. Whenever an opponent within 10 feet of you drops to -1 or fewer hit points, whether from your attack, an ally's strike, or some other cause, you can immediately make an attack of opportunity against any opponent within your threatened area.			
RABID BEAR STRIKE	KEY:Warblade Maneuver ~ RABID BEAR STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=6|RABID BEAR STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:With a ferocious roar, you leap upon your enemy like a wild beast, slamming your weapon into her with a madman's fury. You focus your primal fury into a single attack, laying an opponent low with a mighty blow that splinters bones and shatters steel. As part of this maneuver, you make a single melee attack. You gain a +4 bonus on this attack roll and deal an extra 10d6 points of damage. After completing this maneuver, you take a -4 penalty to AC until the start of your next turn.				
RABID WOLF STRIKE	KEY:Warblade Maneuver ~ RABID WOLF STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.88	SPELLKNOWN:CLASS|Warblade=2|RABID WOLF STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,2	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You foam at the mouth and scream in rage as you make a powerful attack against your enemy. You set aside all thoughts of defense as you lunge forward. For a split-second, you unleash the barely controlled, primal rage that surges within you. As part of this maneuver, you make a single melee attack. You gain a +4 bonus on this attack roll and deal an extra 2d6 points of damage. You take a -4 penalty to AC until the start of your next turn, as this wild strike sends you off balance and hinders your defenses.					
RAGING MONGOOSE	KEY:Warblade Maneuver ~ RAGING MONGOOSE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Boost	SOURCEPAGE:p.89	SPELLKNOWN:CLASS|Warblade=8|RAGING MONGOOSE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|End of turn	DESC:You unleash a ferocious volley of attacks, setting aside all thoughts of caution and self-control. You make a flurry of deadly attacks. After initiating this boost, you can make two additional attacks with each weapon you wield (to a maximum of four extra attacks if you wield two or more weapons). These extra attacks are made at your highest attack bonus for each of your respective weapons. You can spread these attacks out among as many foes as you wish.			
SOARING RAPTOR STRIKE	KEY:Warblade Maneuver ~ SOARING RAPTOR STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.89	SPELLKNOWN:CLASS|Warblade=3|SOARING RAPTOR STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You leap into the air, catching a larger opponent by surprise as you jump over its defenses to plunge your weapon into the crown of its head. With a carefully timed leap, you jump over the target's defenses and attack it from an unexpected angle. You can use this maneuver only against a foe of a larger size category than yours. As part of this maneuver, you make a Jump check with a DC equal to your foe's AC. If this check succeeds, you also make a melee attack as part of this maneuver. If the check fails, you cannot make this attack and the maneuver is still considered expended. You gain a +4 bonus on the attack roll and deal an extra 6d6 points of damage if your attack hits.				
SUDDEN LEAP	KEY:Warblade Maneuver ~ SUDDEN LEAP	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Boost	SOURCEPAGE:p.89	SPELLKNOWN:CLASS|Warblade=1|SUDDEN LEAP	PREVARGTEQ:WarbladeInitiatorManeuverLVL,1	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Instantaneous	DESC:You leap to a new position in the blink of an eye, leaving your opponents baffled. You can make a Jump check as a swift action and move the distance determined by your check result. You provoke attacks of opportunity with this movement, and you must move in a straight line. As with any movement, you can attempt a Tumble check to avoid any attacks you provoke with this sudden leap. You can't move through enemies, unless you succeed on the appropriate Tumble check.			
SWOOPING DRAGON STRIKE	KEY:Warblade Maneuver ~ SWOOPING DRAGON STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.89	SPELLKNOWN:CLASS|Warblade=7|SWOOPING DRAGON STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,7	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Fortitude partial	DESC:Like a dragon, you swoop down upon your foe and let loose with a devastating attack. You leap over her and, as you soar through the air, unleash a devastating volley of attacks. You leap over an opponent and chop down at her, ruining her defenses and striking with a critical blow. As part of this maneuver, you attempt a Jump check to leap over your target. The result of this Jump check must be sufficient to allow you to move through an opponent's space and over her. If you fail the Jump check needed to jump over your foe, you provoke attacks of opportunity for the distance you jump, if applicable. If your jump was too short to clear your opponent but far enough that you would land in a space she occupies, you land adjacent to your opponent in the square closest to your starting square. If your check is insufficient to jump over your target, you can also make a single attack against your foe with no special benefits or penalties, as long as your target is within reach. If the check succeeds, you do not provoke attacks of opportunity for leaving threatened squares during your jump. Your foe loses her Dexterity bonus to AC against your melee attack. This attack deals an extra 10d6 points of damage, and the target must succeed on a Fortitude save (DC equal to your Jump check result) or be stunned for 1 round.			
WOLF CLIMBS THE MOUNTAIN	KEY:Warblade Maneuver ~ WOLF CLIMBS THE MOUNTAIN	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.89	SPELLKNOWN:CLASS|Warblade=6|WOLF CLIMBS THE MOUNTAIN	PREVARGTEQ:WarbladeInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You slip between a larger foe's legs and strike its exposed side. You then find cover in the shadow of your enemy's bulk. You can use this maneuver only against an opponent of a size category larger than yours. As part of this maneuver, you enter your target's square without provoking an attack of opportunity. You can then attack your target as part of this maneuver. Your attack deals an extra 5d6 points of damage. You remain within your opponent's space after you complete this maneuver. You gain cover against all attacks as long as you remain in his space, including those made by the target. If the target moves, it leaves you behind but provokes an attack of opportunity from you for leaving your space.				
WOLF FANG STRIKE	KEY:Warblade Maneuver ~ WOLF FANG STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw Maneuver.Maneuver.Strike	SOURCEPAGE:p.90	SPELLKNOWN:CLASS|Warblade=1|WOLF FANG STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You lash out in a blur of movement with two weapons, hacking into your foe with a combination of feral strength and speed. You tap into the speed and strength embodied within your feral spirit. You must fight with two weapons to use this maneuver. If you carry only one weapon, you can choose to make an unarmed strike with your off hand (as an unarmed attack) if you so wish. As part of this maneuver, you make an attack with both weapons you wield against one opponent. Both attacks must target the same creature, and you take a -2 penalty on each attack roll. If your first attack drops your foe to -1 hit points or fewer, you cannot make a second attack.					
WOLF PACK TACTICS	KEY:Warblade Maneuver ~ WOLF PACK TACTICS	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw.Stance	SOURCEPAGE:p.90	SPELLKNOWN:CLASS|Warblade=8|WOLF PACK TACTICS	PREVARGTEQ:WarbladeInitiatorManeuverLVL,8	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:With each stinging attack that connects against a foe, you slip around him, using the distraction provided by your attacks to prevent him from hindering your movement. You prowl the battlefield like a mighty hunter. You pick your spots to attack, striking foes when they are most vulnerable before moving on to attack elsewhere. Each attack allows you to move forward and press your advantage. While you are in this stance, each successful strike allows you to slowly work your way around an opponent. Each time you make a successful melee attack, you can move 5 feet. This movement does not provoke attacks of opportunity from the creature you struck. You cannot use this stance to move more than your current speed in a single round.			
WOLVERINE STANCE	KEY:Warblade Maneuver ~ WOLVERINE STANCE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Tiger Claw.Stance	SOURCEPAGE:p.90	SPELLKNOWN:CLASS|Warblade=3|WOLVERINE STANCE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Tiger Claw Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:Like a cornered wolverine, you fight with unmatched ferocity and rage when your opponents force you into close quarters. When an opponent has you in his grasp, you transform into a snarling, frothing, raging beast. You hack with your weapon at your foe's arms or tentacles, your wild frenzy allowing you to fight even with a large, awkward weapon. When you are in the grasp of a larger foe, your frenzy ignites into an inferno as you desperately attempt to break free. While you are in this stance, you can attack a foe grappling you with any onehanded weapon. You do not take the -4 penalty for fighting while grappled. If your foe is of a larger size category than yours, your feral rage ignites and grants you a +4 bonus on damage rolls against that creature while it continues to grapple you.																		
#----WHITE RAVEN															
BATTLE LEADER'S CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Strike	SOURCEPAGE:p.90	SPELLKNOWN:CLASS|Crusader=2|BATTLE LEADER'S CHARGE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,2	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.White Raven Maneuver	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You lead from the front, charging your enemies so that your allies can follow in your wake. The White Raven discipline teaches that he who seizes the initiative also seizes victory. You have learned to lead an attack with a mighty charge, the better to disrupt the enemy and inspire your allies in battle. As part of this maneuver, you charge an opponent. You do not provoke attacks of opportunity for moving as part of this charge. If your charge attack hits, it deals an extra 10 points of damage.					
BOLSTERING VOICE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven.Stance	SOURCEPAGE:p.90	SPELLKNOWN:CLASS|Crusader=1|BOLSTERING VOICE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|60 ft.	ASPECT:Target Area|60-ft.-radius emanation centered on you	ASPECT:Duration|Stance	DESC:Your clarion voice strengthens the will of your comrades. So long as you remain on the field of battle, your allies are strengthened against attacks and effects that seek to subvert their willpower. The discipline of the White Raven stresses that an army is effective only when its members are motivated to fight. In the face of a daunting enemy or unexpected hardship, the most skilled warrior is worthless if he lacks strength of will. When you adopt the bolstering voice stance, you shout encouragement to your allies, disparage your foes, and lend much-needed support to raise your allies' spirits. By drawing on the example you set, your allies harden their will to fight and battle on despite your enemies' attempts to turn them aside. While you are in this stance, all allies within range who can hear you gain a +2 morale bonus on Will saves, or a +4 morale bonus on Will saves against fear effects.					
CLARION CALL	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Boost	SOURCEPAGE:p.91	SPELLKNOWN:CLASS|Crusader=7|CLARION CALL	PREVARGTEQ:CrusaderInitiatorManeuverLVL,7	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.White Raven Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|60 ft.	ASPECT:Target Area|60-ft.-radius burst centered on you	DESC:As you defeat an opponent, you shout a battle cry that inspires one of your allies to renew his efforts. You are an inspiring figure on the battlefi eld. Your personal victories are shared by your allies, allowing them to draw courage and vigor from your actions. If during your turn a melee attack you make reduces an opponent to fewer than 0 hit points, you can initiate this maneuver. Once it is initiated, all allies within range can immediately either make one melee attack at their highest attack bonus or take a single move action. These allies must be able to see and hear you. These extra attacks are not attacks of opportunity.					
COVERING STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Boost	SOURCEPAGE:p.91	SPELLKNOWN:CLASS|Crusader=4|COVERING STRIKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,4	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.White Raven Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|3 rounds	DESC:You make a ferocious series of attacks at your enemies, forcing them on the defensive and buying your allies critical seconds needed to slip past them unharmed. By drawing on your combat experience and knowledge of how a warrior must carry herself in battle, you make an attack that disrupts your opponents and keeps them from taking advantage of your allies' lapses. After you initiate this boost, you can make your attacks as normal. In addition to taking normal melee damage from your blows, a foe you strike after initiating this maneuver cannot make attacks of opportunity for 3 rounds. The target still threatens its normal area; it simply cannot make attacks of opportunity. A creature can be affected by only one covering strike per encounter.				
DOUSE THE FLAMES	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Strike	SOURCEPAGE:p.91	SPELLKNOWN:CLASS|Crusader=4|DOUSE THE FLAMES	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:You strike your enemy with a resounding blow, capturing his attention. As he turns to look, you let loose with a string of oaths, challenges, and taunts that force him to focus his attention on you. As a White Raven adept, you are as much a tactician as you are a war leader. You learn to create openings for your allies to maximize the teamwork and esprit de corps that you foster. You know that for a group to succeed, it must work together, and that individual glory must be set aside so that the group can achieve victory. As part of this maneuver, you make a melee attack against a single target you threaten. If your attack hits, you deal normal melee damage, and the target creature can't make attacks of opportunity for 1 round. The opponent still threatens its normal area; it simply cannot make attacks of opportunity.					
FLANKING MANEUVER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Strike	SOURCEPAGE:p.91	SPELLKNOWN:CLASS|Crusader=5|FLANKING MANEUVER	PREVARGTEQ:CrusaderInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.White Raven Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your keen leadership grants you and your allies a sudden advantage in combat. When you flank an opponent, you attack in such a way as to maximize your allies' openings. By the same token, your friends' ferocious, accurate attacks give you multiple opportunities to pierce your foe's defenses. When you flank an enemy with an ally who can see and hear your directions, the two of you form a potent combination. Your attacks complement each other, leaving the flanked opponent in a tenuous position. You can use this strike when you and any number of allies flank an opponent you designate. As part of this maneuver, you make a melee attack against the flanked opponent. If your attack hits, any ally flanking your foe can immediately make a melee attack against that creature. These extra attacks are not attacks of opportunity. Your allies must be able to see you to gain this benefit. The coordination needed between you and your companions demands that you watch each other's attacks, though you do not need to hear each other.					
LEADING THE ATTACK	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Strike	SOURCEPAGE:p.91	SPELLKNOWN:CLASS|Crusader=1|LEADING THE ATTACK	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:You boldly strike at your enemy. As you attack, you shout a war cry to demonstrate that victory is at hand. This attack inspires nearby allies to join the fray with renewed vigor. When you make an attack, your allies take heart in your example and fight with renewed purpose. By stoking the fire of battle in your allies' hearts, you inspire them to greater heroics. As part of this maneuver, you make a single melee attack. If your attack is successful, your allies gain a +4 morale bonus on attack rolls for 1 round against the creature you hit.					
LEADING THE CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven.Stance	SOURCEPAGE:p.92	SPELLKNOWN:CLASS|Crusader=1|LEADING THE CHARGE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|60 ft.	ASPECT:Target Area|60-ft.-radius emanation centered on you	ASPECT:Duration|Stance	DESC:You fire the confidence and martial spirit of your allies, giving them the energy and bravery needed to make a devastating charge against your enemies. The White Raven discipline teaches that tactics, leadership, and planning can overcome an opponent's superior individual abilities. This stance embodies that teaching, allowing you to spur your allies on to greater feats of martial skill. While you are in this stance, all allies who hear you and make a charge attack in the area gain a bonus on damage rolls equal to your initiator level.					
LION'S ROAR	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.White Raven Maneuver.Maneuver.Boost	SOURCEPAGE:p.92	SPELLKNOWN:CLASS|Crusader=3|LION'S ROAR	PREVARGTEQ:CrusaderInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.White Raven Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|60 ft.	ASPECT:Target Area|You and allied creatures within 60 ft.	ASPECT:Duration|1 round	DESC:You unleash a sudden battle roar as your mighty blow fells your enemy. Inspired by your example, your allies fight with renewed energy and determination. When you defeat an enemy, you call out to your allies to press the attack. They respond by putting tremendous pressure on the enemy as their attacks strike with greater force. As a swift action, you initiate this boost after you have reduced an opponent to fewer than 0 hit points. You and allies within range gain a +5 morale bonus on damage rolls for 1 round.				
