
CATEGORY=Internal|Default.MOD	DEFINE:MaxStatNPC|0





###Block: Villian Options
Death Domain	KEY:Divine Domain ~ Death Domain	CATEGORY:Special Ability	TYPE:Cleric Class Feature.Divine Domain	SOURCEPAGE:p.96	DESC:The Death domain is concerned with the forces that cause death, as well as the negative energy that gives rise to undead creatures. Deities such as Chemosh, Myrkul, and WeeJas are patrons of necromancers, death knights, liches, mummy lords, and vampires. Gods of the Death domain also embody murder (Anubi . Bhaal, and Pyremius), pain (Iuz or Loviatar), disease or poison (Incabulos, Talona, or Morgion), and the underworld (Hades and Hel).	SPELLLEVEL:CLASS|Cleric=1|False Life,Ray of Sickness|PRECLASS:1,Cleric=1	SPELLLEVEL:CLASS|Cleric=2|Blindness/Deafness,Ray of Enfeeblement|PRECLASS:1,Cleric=3	SPELLLEVEL:CLASS|Cleric=3|Animate Dead,Vampiric Touch|PRECLASS:1,Cleric=5	SPELLLEVEL:CLASS|Cleric=4|Blight,Death Ward|PRECLASS:1,Cleric=7	SPELLLEVEL:CLASS|Cleric=5|Antilife Shell,Cloudkill|PRECLASS:1,Cleric=9	ABILITY:Cleric Class Feature|AUTOMATIC|Death Domain ~ Bonus Proficiency|Death Domain ~ Reaper|PRECLASS:1,Cleric=1	ABILITY:Cleric Class Feature|AUTOMATIC|Channel Divinity ~ Touch Of Death|PRECLASS:1,Cleric=2		ABILITY:Cleric Class Feature|AUTOMATIC|Death Domain ~ Inescapable Destruction|PRECLASS:1,Cleric=6			ABILITY:Cleric Class Feature|AUTOMATIC|Death Domain ~ Divine Strike|PRECLASS:1,Cleric=8		ABILITY:Cleric Class Feature|AUTOMATIC|Death Domain ~ Improved Reaper|PRECLASS:1,Cleric=17	
#
Bonus Proficiency					KEY:Death Domain ~ Bonus Proficiency		SOURCEPAGE:p.96	CATEGORY:Special Ability	TYPE:Cleric Class Feature.SpecialQuality	DESC:When the cleric chooses this domain at 1st level, he or she gains proficiency with martial weapons.
Reaper						KEY:Death Domain ~ Reaper				SOURCEPAGE:p.96	CATEGORY:Special Ability	TYPE:Cleric Class Feature.SpecialQuality	DESC:At 1st level, the cleric learns one necromancy cantrip of his or her choice from any spell list. When the cleric casts a necromancy cantrip that normally targets only one creature, the spell can instead target two creatures within range and within 5 feet of each other.
Channel Divinity: Touch Of Death		KEY:Channel Divinity ~ Touch Of Death		SOURCEPAGE:p.97	CATEGORY:Special Ability	TYPE:Cleric Class Feature.SpecialQuality	DESC:Starting at 2nd level, the cleric can use Channel Divinity to destroy another creature's life force by touch. When the cleric hits a creature with a melee attack, The cleric can use Channel Divinity to deal extra Necrotic damage to the target. The damage equals 5 + Twice his or her cleric level.
Inescapable Destruction				KEY:Death Domain ~ Inescapable Destruction	SOURCEPAGE:p.97	CATEGORY:Special Ability	TYPE:Cleric Class Feature.SpecialQuality	DESC:Starting at 6th level, the cleric's ability to channel negative energy becomes more potent. Necrotic damage dealt by the character's cleric spells and Channel Divinity options ignores resistance to necrotic damage.
Divine Strike					KEY:Death Domain ~ Divine Strike			SOURCEPAGE:p.97	CATEGORY:Special Ability	TYPE:Cleric Class Feature.SpecialQuality	DESC:At 8th level, the cleric gains the ability to infuse his or weapon strikes with necrotic energy. Once on each of the cleric's turns when he or she hits a creature with a weapon attack, the cleric can cause the attack to deal an extra 1d8 necrotic damage to the target. When the cleric reaches 14th level, the extra damage increases to 2d8.
Wand Of Binding							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Binding,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Binding)|PREVAREQ:Attunement_Wand_Of_Binding,0						
Wand Of Enemy Detection						COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Enemy_Detection,1					ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Enemy Detection)|PREVAREQ:Attunement_Wand_Of_Enemy_Detection,0					
Wand Of Fear							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Fear,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Fear)|PREVAREQ:Attunement_Wand_Of_Fear,0						
Wand Of Fireballs							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Fireballs,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Fireballs)|PREVAREQ:Attunement_Wand_Of_Fireballs,0						
Wand Of Lightning Bolts						COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Lightning_Bolts,1					ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Lightning Bolts)|PREVAREQ:Attunement_Wand_Of_Lightning_Bolts,0					
Wand Of Paralysis							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Paralysis,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Paralysis)|PREVAREQ:Attunement_Wand_Of_Paralysis,0						
Wand Of Polymorph							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Polymorph,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Polymorph)|PREVAREQ:Attunement_Wand_Of_Polymorph,0						
Wand Of The War Mage +1						COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_The_War_Mage_1,1					ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of The War Mage +1)|PREVAREQ:Attunement_Wand_Of_The_War_Mage_1,0					
Wand Of The War Mage +2						COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_The_War_Mage_2,1					ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of The War Mage +2)|PREVAREQ:Attunement_Wand_Of_The_War_Mage_2,0					
Wand Of The War Mage +3						COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_The_War_Mage_3,1					ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of The War Mage +3)|PREVAREQ:Attunement_Wand_Of_The_War_Mage_3,0					
Wand Of Web								COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Web,1							ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Web)|PREVAREQ:Attunement_Wand_Of_Web,0							
Wand Of Wonder							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wand_Of_Wonder,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wand Of Wonder)|PREVAREQ:Attunement_Wand_Of_Wonder,0						
Winged Boots							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Winged_Boots,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Winged Boots)|PREVAREQ:Attunement_Winged_Boots,0						
Wings Of Flying							COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Wings_Of_Flying,1						ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Wings Of Flying)|PREVAREQ:Attunement_Wings_Of_Flying,0						

###Block: EQMOD Attunements
Armor Of Resistance	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Armor_Of_Resistance,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Armor Of Resistance)|PREVAREQ:Attunement_Armor_Of_Resistance,0
Arrow-Catching Shield	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Arrow_Catching_Shield,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Arrow-Catching Shield)|PREVAREQ:Attunement_Arrow_Catching_Shield,0
Berserker Axe		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Berserker_Axe,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Berserker Axe)|PREVAREQ:Attunement_Berserker_Axe,0
Dancing Sword		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Dancing_Sword,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Dancing Sword)|PREVAREQ:Attunement_Dancing_Sword,0
Defender			COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Defender,1			ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Defender)|PREVAREQ:Attunement_Defender,0
Flame Tongue		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Flame_Tongue,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Flame Tongue)|PREVAREQ:Attunement_Flame_Tongue,0
Frost Brand			COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Frost_Brand,1			ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Frost Brand)|PREVAREQ:Attunement_Frost_Brand,0
Holy Avenger		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Holy_Avenger,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Holy Avenger)|PREVAREQ:Attunement_Holy_Avenger,0
Luck Blade			COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Luck_Blade,1			ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Luck Blade)|PREVAREQ:Attunement_Luck_Blade,0
Nine Lives Stealer	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Nine_Lives_Stealer,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Nine Lives Stealer)|PREVAREQ:Attunement_Nine_Lives_Stealer,0
Sword Of Life Stealing	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Sword_Of_Life_Stealing,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Sword Of Life Stealing)|PREVAREQ:Attunement_Sword_Of_Life_Stealing,0
Sword Of Sharpness	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Sword_Of_Sharpness,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Sword Of Sharpness)|PREVAREQ:Attunement_Sword_Of_Sharpness,0
Sword Of Vengeance	COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Sword_Of_Vengeance,1	ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Sword Of Vengeance)|PREVAREQ:Attunement_Sword_Of_Vengeance,0
Sword Of Wounding		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Sword_Of_Wounding,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Sword Of Wounding)|PREVAREQ:Attunement_Sword_Of_Wounding,0
Vorpal Sword		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Vorpal_Sword,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Vorpal Sword)|PREVAREQ:Attunement_Vorpal_Sword,0
Weapon Of Warning		COST:0	CATEGORY:Attunement	TYPE:Attunement	PREVARLT:Attuned_Item_Count,Attuned_Item_Max	BONUS:VAR|Attuned_Item_Count|1	PREVARGTEQ:Attunement_Weapon_Of_Warning,1		ABILITY:Special Ability|AUTOMATIC|This Character is Violating a Rule (Weapon Of Warning)|PREVAREQ:Attunement_Weapon_Of_Warning,0






###Block: Other Rewards (p.228)	-Not implemented
# Blessing
Blessing of Health			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:Your Constitution score increases by 2, up to a maximum of 22.	BONUS:STAT|CON|2	BONUS:VAR|MaxStatCON|2
Blessing of Protection			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:You gain a +1 bonus to AC and saving throws.
Blessing of Magic Resistance		SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:You have advantage on saving throws against spells and other magical effects.
Blessing of Understanding		SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:Your Wisdom score increases by 2, up to a maximum of 22.		BONUS:STAT|WIS|2	BONUS:VAR|MaxStatWIS|2
Blessing of Valhalla			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:This blessing grants you the power to summon spirit warriors, as if you had blown a silver horn of Valhalla. Once you use this blessing, you can't use it again until 7 days have passed.
Blessing of Weapon Enhancement	SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:One nonmagical weapon in your possession becomes a +1 weapon whenever you wield it.
Blessing of Wound Closure		SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Blessing.SpecialQuality	DESC:This blessing grants you the benefits of a periapt of wound closure.

# Charm
Charm of Animal Conjuring		SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm allows you to cast the conjure animals spell (3rd-level version) as an action. Once used three times, the charm vanishes from you.
Charm of Darkvision			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm allows you to cast the darkvision spell as an action, no components required. Once used three times, the charm goes away.
Charm of Feather Falling		SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm grants you benefits of a ring of feather falling. These benefits last for 10 days, after which the charm vanishes from you.
Charm of Heroism				SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm allows you to give yourself the benefit of a potion of heroism as an action. Once you do so, the charm vanishes from you.
Charm of Restoration			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm has 6 charges. You can use an action to expend some of its charges to cast one of the following spells: greater restoration (4 charges) or lesser restoration (2 charges). Once all its charges have been expended, the charm vanishes from you.
Charm of the Slayer			SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:One sword in your possession becomes a dragon slayer or giant slayer (DM's choice) for the next 9 days. The charm then vanishes from you and the weapon returns to normal.
Charm of Vitality				SOURCEPAGE:p.228	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Charm.SpecialQuality	DESC:This charm allows you to give yourself the benefit of a potion of vitality as an action. Once you do so, the charm vanishes from you.

# Epic Boon (p.232)
Boon of Combat Prowess			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:When you miss with a melee weapon attack, you can choose to hit instead. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Dimensional Travel		SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:As an action, you can cast the misty step spell, without using a spell slot or any components. Once you do so, you can't use this boon again until you finish a short rest.
Boon of Fate				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:When another creature that you can see within 60 feet of you makes an ability check, an attack roll, or a saving throw, you can roll a dlO and apply the result as a bonus or penalty to the roll. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Fortitude				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:Your hit point maximum increases by 40.	BONUS:HP|CURRENTMAX|40
Boon of High Magic			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You gain one 9th-level spell slot, provided that you already have one.
Boon of Immortality			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You stop aging. You are immune to any effect that would age you, and you can't die from old age.
Boon of Invincibility			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:When you take damage from any source, you can reduce that damage to 0. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Irrestible Offense		SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You can bypass the damage resistances of any creature.
Boon of Luck				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You can add a dlO roll to any ability check, attack roll, or saving throw you make. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Magic Resistance		SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have advantage on saving throws against spells and other magical effects.
Boon of Peerless Aim			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You can give yourself a +20 bonus to a ranged attack roll you make. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Perfect Health			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You are immune to all diseases and poisons, and you have advantage on Constitution saving throws.
Boon of Planar Travel			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:When you gain this boon, choose a plane of existence other than the Material Plane. You can now use an action to cast the plane shift spell (no spell slot or components required), targeting yourself only, and travel to the chosen plane, or from that plane back to the Material Plane. Once you use this boon, you can't use it again until you finish a short rest.
Boon of Quick Casting			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:Choose one of your spells of 1st through 3rd level that has a casting time of 1 action. That spell's casting time is now 1 bonus action for you.
Boon of Recovery				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You can use a bonus action to regain a number of hit points equal to half your hit point maximum. Once you use this boon, you can't use it again until you finish a long rest.
Boon of Resiliance			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have resistance to bludgeoning, piercing, and slashing damage from nonmagical weapons.
Boon of Skill Proficiency		SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You gain proficiency in all skills.	ABILITY:Skill|AUTOMATIC|TYPE=Skill Proficiency
Boon of Speed				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:Your walking speed increases by 30 feet. In addition, you can use a bonus action to take the Dash or Disengage action. Once you do so, you can't do so again until you finish a short rest.	BONUS:MOVEADD|TYPE.Walk|30
Boon of Spell Mastery			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:Choose one 1st-level sorcerer, warlock, or wizard spell that you can cast. You can now cast that spell at its lowest level without expending a spell slot.
Boon of Spell Recall			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You can cast any spell you know or have prepared without expending a spell slot. Once you do so, you can·use this boon again until you finish a long rest.
Boon of the Fire Soul			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have immunity to fire damage. You can also cast burning hands (save DC 15) at will, without using a spell slot or any components.	ASPECT:SaveBonus|immunity to fire damage
Boon of the Night Spirit		SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:While completely in an area of dim light or darkness, you can become invisible as an action. You remain invisible until you take an action or a reaction.
Boon of Stormborn				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have immunity to lightning and thunder damage. You can also cast thunderwave (save DC 15) at will, without using a spell slot or any components.	ASPECT:SaveBonus|immunity to lightning and thunder damage
Boon of The Unfettered			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have advantage on ability checks made to resist being grappled. In addition, you can use an action to automatically escape a grapple or free yourself of restraints of any kind.	ASPECT:CombatBonus|advantage on ability checks made to resist being grappled
Boon of Truesight				SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You have truesight out to a range of 60 feet.	BONUS:VAR|TruesightRange|60
Boon of Undetectability			SOURCEPAGE:p.232	COST:0	CATEGORY:Special Ability	TYPE:MiscReward.Epic Boon.SpecialQuality	PREPCLEVEL:MIN=20	DESC:You gain a +10 bonus to Dexterity (Stealth) checks, and you can't be detected or targeted by divination magic, including scrying sensors .	ASPECT:SkillBonus|+10 bonus to Dexterity (Stealth) checks

