# CVS $Revision: $ $Author: $ -- Thu Aug  7 12:47:32 2014 -- reformated by prettylst.pl v1.51 (build 24365)
SOURCELONG:Draconomicon	SOURCESHORT:Dr	SOURCEDATE:2004-11

CATEGORY=Internal|Default.MOD	DEFINE:BreathWeaponLine|0	BONUS:VAR|BreathWeaponLine|max((SIZE-1)*20,30)|TYPE=Base	DEFINE:BreathWeaponCone|0	BONUS:VAR|BreathWeaponCone|max((SIZE-1)*10,15)|TYPE=Base		DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDuration|0


Frightful Presence	KEY:Awakened Frightful Presence	CATEGORY:Special Ability	TYPE:SpecialAttack.Extraordinary.MindAffecting.Fear	VISIBLE:YES	DESC:%1 ft (Will DC %2)|AwakenedFrightfulPresRange|AwakenedFrightfulPresenceDC|PREVARGT:AwakenedFrightfulPresRange,0	DESC:Your very presence unsettling to foes. It takes effect automatically when you perform some sort of dramatic action (such as charging, attacking, or snarling). Opponents with fewer hit dice than your racial hitdice within range who witness the action may become frightened or shaken.	SERVESAS:ABILITY=Special Ability|Frightful Presence		DEFINE:AwakenedFrightfulPresRange|0	DEFINE:AwakenedFrightfulPresenceDC|0	BONUS:VAR|AwakenedFrightfulPresenceDC|10+(HD/2)+CHA			BONUS:VAR|AwakenedFrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)																				SOURCEPAGE:Drac
# TO DO set up Familiar
Dragon Familiar		CATEGORY:Special Ability	TYPE:Companion

# Ability Name								Clear Description	Description																																																																																					Source Page
CATEGORY=Special Ability|Vulnerability to Acid.MOD		DESC:.CLEAR		DESC:You take half again as much (+50%%) damage as normal from Acid, regardless of whether a saving throw is allowed, or if the save is a success or failure|PREVAREQ:VulnerabilityAcidLvl,0	DESC:You take quarter again as much (+25%%) damage as normal from Acid, regardless of whether a saving throw is allowed, or if the save is a success or failure|PREVAREQ:VulnerabilityAcidLvl,1	DESC:You have suppressed your vulnerability to Acid|PREVAREQ:VulnerabilityAcidLvl,2									SOURCEPAGE:p.305
Dragon (Chaos) ~ Age Category 3	CATEGORY:Internal	BONUS:MISC|CR|2							BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			BONUS:VAR|DragonLevelAdjustment|2
Dragon (Chaos) ~ Age Category 4	CATEGORY:Internal	BONUS:MISC|CR|2		BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			BONUS:VAR|DragonLevelAdjustment|-6	SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonCL|Chaos Hammer|Entropic Shield
Dragon (Chaos) ~ Age Category 5	CATEGORY:Internal	BONUS:MISC|CR|3	SR:21						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK
Dragon (Chaos) ~ Age Category 6	CATEGORY:Internal	BONUS:MISC|CR|2	SR:24	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Dispel Law|Mind Fog
Dragon (Chaos) ~ Age Category 7	CATEGORY:Internal	BONUS:MISC|CR|2	SR:26						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK
Dragon (Chaos) ~ Age Category 8	CATEGORY:Internal	BONUS:MISC|CR|1	SR:29						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Word of Chaos
Dragon (Chaos) ~ Age Category 9	CATEGORY:Internal	BONUS:MISC|CR|1	SR:30						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK			DR:5/Law
Dragon (Chaos) ~ Age Category 10	CATEGORY:Internal	BONUS:MISC|CR|2	SR:32	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Mislead
Dragon (Chaos) ~ Age Category 11	CATEGORY:Internal	BONUS:MISC|CR|1	SR:33						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK			DR:10/Law
Dragon (Chaos) ~ Age Category 12	CATEGORY:Internal	BONUS:MISC|CR|2	SR:35						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK			SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Cloak of Chaos

Breath Weapon		KEY:Dragon (Chaos) ~ Breath Weapon					CATEGORY:Special Ability	TYPE:Dragon (Chaos) Race Trait.SpecialQuality.Supernatural	SOURCEPAGE:p.	DESC:A chaos dragon has two types of breath weapon, a line of energy and a cone of confusion gas. The energy type of its breath weapon is determined randomly each time it uses the breath weapon by rolling d%%: 01-20 acid, 21-40 cold, 41-60 electricity, 61-80 fire, 81-100 sonic. Even the dragon itself doesn't know which type of energy it will emit before it actually breathes. Creatures within the cone of confusion gas must succeed on a Will save or be confused for 1d6 rounds plus 1 round per age category of the dragon.
Spell-Like Abilities	KEY:Dragon (Chaos) ~ Spell-Like Abilities				CATEGORY:Special Ability	TYPE:Dragon (Chaos) Race Trait.SpecialQuality			SOURCEPAGE:p.	DESC:3/day-entropic shield, protection from law, chaos hammer; 1/day-cloak of chaos, dispel law, mind fog, mislead, word of chaos.

# Dragon (Ethereal)
Dragon (Ethereal) ~ Age Category 1	CATEGORY:Internal										BONUS:STAT|STR|-2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK							BONUS:STAT|WIS|2|TYPE=Racial.STACK							BONUS:VAR|DragonLevelAdjustment|2	BONUS:VAR|DragonAgeCategory|(DragonLVL-1)/3		ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 2|PREVARGTEQ:DragonAgeCategory,2	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 3|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 4|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 5|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 6|PREVARGTEQ:DragonAgeCategory,6	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 7|PREVARGTEQ:DragonAgeCategory,7	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 8|PREVARGTEQ:DragonAgeCategory,8	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 9|PREVARGTEQ:DragonAgeCategory,9	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 10|PREVARGTEQ:DragonAgeCategory,10	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 11|PREVARGTEQ:DragonAgeCategory,11	ABILITY:Internal|AUTOMATIC|Dragon (Ethereal) ~ Age Category 12|PREVARGTEQ:DragonAgeCategory,12		ABILITY:Special Ability|AUTOMATIC|Dragon (Ethereal) ~ Breath Weapon|Dragon (Ethereal) ~ Skills|Dragon (Ethereal) ~ Spell-Like Abilities
Dragon (Ethereal) ~ Age Category 2	CATEGORY:Internal	BONUS:MISC|CR|1		BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK							BONUS:STAT|WIS|0|TYPE=Racial.STACK							BONUS:VAR|DragonLevelAdjustment|1	ABILITY:Special Ability|AUTOMATIC|Dragon (Ethereal) ~ Ethereal Vision|Dragon (Ethereal) ~ See Ethereal
Dragon (Ethereal) ~ Age Category 3	CATEGORY:Internal	BONUS:MISC|CR|2		BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|1
Dragon (Ethereal) ~ Age Category 4	CATEGORY:Internal	BONUS:MISC|CR|1							BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK							SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Blink
Dragon (Ethereal) ~ Age Category 5	CATEGORY:Internal	BONUS:MISC|CR|2	SR:24	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|-4
Dragon (Ethereal) ~ Age Category 6	CATEGORY:Internal	BONUS:MISC|CR|1	SR:26						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK			SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonCL|Dimensional Anchor	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Ethereal Jaunt
Dragon (Ethereal) ~ Age Category 7	CATEGORY:Internal	BONUS:MISC|CR|3	SR:28	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK
Dragon (Ethereal) ~ Age Category 8	CATEGORY:Internal	BONUS:MISC|CR|2	SR:30						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Etherealness
Dragon (Ethereal) ~ Age Category 9	CATEGORY:Internal	BONUS:MISC|CR|1	SR:32						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	DR:5/Cold Iron
Dragon (Ethereal) ~ Age Category 10	CATEGORY:Internal	BONUS:MISC|CR|1	SR:34						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK	ABILITY:Special Ability|AUTOMATIC|Dragon (Ethereal) ~ Strike Ethereal Creatures
Dragon (Ethereal) ~ Age Category 11	CATEGORY:Internal	BONUS:MISC|CR|1	SR:37	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	DR:10/Cold Iron
Dragon (Ethereal) ~ Age Category 12	CATEGORY:Internal	BONUS:MISC|CR|1	SR:38						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK		ABILITY:Special Ability|AUTOMATIC|Dragon (Ethereal) ~ Summon Ethereal Cyclone

Breath Weapon			KEY:Dragon (Ethereal) ~ Breath Weapon						CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality.Supernatural	SOURCEPAGE:p.	DESC:An ethereal dragon has one type of breath weapon, a cone of force. Like all force effects, this breath weapon affects ethereal creatures when the ethereal dragon is on the Material Plane.
Ethereal Vision			KEY:Dragon (Ethereal) ~ Ethereal Vision						CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality.Extraordinary	SOURCEPAGE:p.	DESC:While on the Material Plane, a very young or older ethereal dragon can see ethereal creatures as if they were visible. While on the Ethereal Plane, an ethereal dragon can see normally out to the range of its darkvision (normally, creatures on the Ethereal Plane have a visual limit of 60 feet). Note that blindsense functions normally even on the Ethereal Plane, regardless of visual limits.
See Ethereal			KEY:Dragon (Ethereal) ~ See Ethereal						CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality.Supernatural	SOURCEPAGE:p.	DESC:A very young or older ethereal dragon can see ethereal creatures as if they were visible.
Strike Ethereal Creatures	KEY:Dragon (Ethereal) ~ Strike Ethereal Creatures				CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality.Extraordinary	SOURCEPAGE:p.	DESC:An ancient or older ethereal dragon can strike ethereal creatures as if they were material. This ability does not allow an ethereal dragon on the Ethereal Plane to affect creatures on the Material Plane.
Summon Ethereal Cyclone		KEY:Dragon (Ethereal) ~ Summon Ethereal Cyclone					CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality.Supernatural	SOURCEPAGE:p.	DESC:Once per day, a great wyrm ethereal dragon on the Ethereal Plane can summon an ethereal cyclone. This requires a full-round action, and the storm lasts for 1 minute. All creatures (except undead) within 120 feet of the ethereal dragon are affected as described in Chapter 5 of Manual of the Planes. (If you don't have access to Manual of the Planes, you can simply rule that each creature within the cyclone is thrown 1d10 miles in a random direction.) This power has no effect anywhere other than on the Ethereal Plane
Spell-Like Abilities		KEY:Dragon (Ethereal) ~ Spell-Like Abilities					CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality			SOURCEPAGE:p.	DESC:3/day- dimensional anchor, ethereal jaunt*; 1/day-blink, etherealness. *An ethereal dragon on the Ethereal Plane can instead use this spell-like ability to become material, with the same duration as normal for the spell.
Skills				KEY:Dragon (Ethereal) ~ Skills							CATEGORY:Special Ability	TYPE:Dragon (Ethereal) Race Trait.SpecialQuality			SOURCEPAGE:p.	DESC:An ethereal dragon has a +8 racial bonus on Hide checks when on the Ethereal Plane.

# Dragon (Howling)
Dragon (Howling) ~ Age Category 1	CATEGORY:Internal										BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|4|TYPE=Racial.STACK	BONUS:STAT|INT|4|TYPE=Racial.STACK							BONUS:STAT|CHA|4|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|4	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 2|PREVARGTEQ:DragonAgeCategory,2	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 3|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 4|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 5|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 6|PREVARGTEQ:DragonAgeCategory,6	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 7|PREVARGTEQ:DragonAgeCategory,7	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 8|PREVARGTEQ:DragonAgeCategory,8	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 9|PREVARGTEQ:DragonAgeCategory,9	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 10|PREVARGTEQ:DragonAgeCategory,10	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 11|PREVARGTEQ:DragonAgeCategory,11	ABILITY:Internal|AUTOMATIC|Dragon (Howling) ~ Age Category 12|PREVARGTEQ:DragonAgeCategory,12		ABILITY:Special Ability|AUTOMATIC|Dragon (Howling) ~ Breath Weapon|Dragon (Howling) ~ Spell-Like Abilities
Dragon (Howling) ~ Age Category 2	CATEGORY:Internal	BONUS:MISC|CR|1		BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK							BONUS:STAT|CHA|0|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|1	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Shatter|Sound Burst
Dragon (Howling) ~ Age Category 3	CATEGORY:Internal	BONUS:MISC|CR|2		BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|-5
Dragon (Howling) ~ Age Category 4	CATEGORY:Internal	BONUS:MISC|CR|2							BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Gust of Wind	SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonCL|Hideous Laughter
Dragon (Howling) ~ Age Category 5	CATEGORY:Internal	BONUS:MISC|CR|3	SR:20	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK
Dragon (Howling) ~ Age Category 6	CATEGORY:Internal	BONUS:MISC|CR|1	SR:21						BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Confusion	SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonCL|Wind Wall
Dragon (Howling) ~ Age Category 7	CATEGORY:Internal	BONUS:MISC|CR|3	SR:24	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|0|TYPE=Racial.STACK
Dragon (Howling) ~ Age Category 8	CATEGORY:Internal	BONUS:MISC|CR|2	SR:25						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|0|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Phantasmal Killer|Shout
Dragon (Howling) ~ Age Category 9	CATEGORY:Internal	BONUS:MISC|CR|1	SR:28						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	DR:5/Law
Dragon (Howling) ~ Age Category 10	CATEGORY:Internal	BONUS:MISC|CR|1	SR:29						BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Insanity|Whirlwind
Dragon (Howling) ~ Age Category 11	CATEGORY:Internal	BONUS:MISC|CR|1	SR:32	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|4|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	DR:10/Law
Dragon (Howling) ~ Age Category 12	CATEGORY:Internal	BONUS:MISC|CR|1	SR:33						BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonCL|Symbol of Insanity|Weird

Breath Weapon		KEY:Dragon (Howling) ~ Breath Weapon					CATEGORY:Special Ability	TYPE:Dragon (Howling) Race Trait.SpecialQuality.Supernatural	SOURCEPAGE:p.	DESC:A howling dragon has two types of breath weapon, a cone of howling sound that deals sonic damage, or a cone of maddening wails. Creatures within the area of the maddening wails effect must succeed on a Fortitude save or take 1 point of Wisdom damage per age category of the dragon. On the plane of Pandemonium, where screaming winds restrict sound and hearing, both effects are limited to a 10- foot cone.
Spell-Like Abilities	KEY:Dragon (Howling) ~ Spell-Like Abilities				CATEGORY:Special Ability	TYPE:Dragon (Howling) Race Trait.SpecialQuality				SOURCEPAGE:p.	DESC:3/day- Tasha's hideous laughter, wind wall; 1/day-confusion, gust of wind, insanity, phantasmal killer, shatter, shout, sound burst, symbol of insanity, weird, whirlwind.

# Dragon (Oceanus)
Dragon (Oceanus) ~ Age Category 1	CATEGORY:Internal				SR:15	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|4|TYPE=Racial.STACK	BONUS:STAT|CON|4|TYPE=Racial.STACK	BONUS:STAT|INT|4|TYPE=Racial.STACK							BONUS:STAT|CHA|4|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|4	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 2|PREVARGTEQ:DragonAgeCategory,2	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 3|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 4|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 5|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 6|PREVARGTEQ:DragonAgeCategory,6	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 7|PREVARGTEQ:DragonAgeCategory,7	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 8|PREVARGTEQ:DragonAgeCategory,8	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 9|PREVARGTEQ:DragonAgeCategory,9	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 10|PREVARGTEQ:DragonAgeCategory,10	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 11|PREVARGTEQ:DragonAgeCategory,11	ABILITY:Internal|AUTOMATIC|Dragon (Oceanus) ~ Age Category 12|PREVARGTEQ:DragonAgeCategory,12		ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus) ~ Amphibious|Dragon (Oceanus) ~ Breath Weapon|Dragon (Oceanus) ~ Spell-Like Abilities|Dragon (Oceanus) ~ Water Breathing|Immunity to Electricity
Dragon (Oceanus) ~ Age Category 2	CATEGORY:Internal	BONUS:MISC|CR|1	SR:18	BONUS:VAR|DragonSizeTracker|1	BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|2|TYPE=Racial.STACK	BONUS:STAT|INT|0|TYPE=Racial.STACK							BONUS:STAT|CHA|0|TYPE=Racial.STACK							SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonCL|Detect Evil
Dragon (Oceanus) ~ Age Category 3	CATEGORY:Internal	BONUS:MISC|CR|1	SR:20						BONUS:STAT|STR|2|TYPE=Racial.STACK	BONUS:STAT|CON|0|TYPE=Racial.STACK	BONUS:STAT|INT|2|TYPE=Racial.STACK	BONUS:STAT|WIS|2|TYPE=Racial.STACK	BONUS:STAT|CHA|2|TYPE=Racial.STACK	BONUS:VAR|DragonLevelAdjustment|1
